Data_Point,Test_Time(s),Date_Time,Step_Time(s),Step_Index,Cycle_Index,Current(A),Voltage(V),Charge_Capacity(Ah),Discharge_Capacity(Ah),Charge_Energy(Wh),Discharge_Energy(Wh),dV/dt(V/s),Internal_Resistance(Ohm),Is_FC_Data,AC_Impedance(Ohm),ACI_Phase_Angle(Deg)
185,9042.300583,11/06/2015 22:37:43,1842.28447,2,1,0.999472499,3.69958806,0.511661462,0,1.858050344,0,3.23772E-05,0,0,0,0
186,9052.31651,11/06/2015 22:37:53,1852.300397,2,1,0.999653101,3.700235605,0.514442983,0,1.868341826,0,6.47545E-05,0,0,0,0
187,9062.316517,11/06/2015 22:38:03,1862.300404,2,1,0.999653101,3.700397491,0.517220114,0,1.8786181,0,0,0,0,0,0
188,9072.331543,11/06/2015 22:38:13,1872.31543,2,1,0.999833703,3.701045036,0.519997179,0,1.888895056,0,6.47545E-05,0,0,0,0
189,9082.331627,11/06/2015 22:38:23,1882.315515,2,1,0.999833703,3.701206923,0.522778483,0,1.89918876,0,3.23772E-05,0,0,0,0
190,9092.34735,11/06/2015 22:38:33,1892.331237,2,1,0.999833703,3.701530695,0.525559964,0,1.909484193,0,0,0,0,0,0
191,9102.362917,11/06/2015 22:38:43,1902.346804,2,1,0.999833703,3.702016354,0.528341346,0,1.919780283,0,6.47545E-05,0,0,0,0
192,9112.378468,11/06/2015 22:38:53,1912.362355,2,1,0.999653101,3.702340126,0.531122739,0,1.930077486,0,3.23772E-05,0,0,0,0
193,9122.394045,11/06/2015 22:39:03,1922.377933,2,1,0.999833703,3.702825785,0.533904188,0,1.94037598,0,6.47545E-05,0,0,0,0
194,9132.409607,11/06/2015 22:39:13,1932.393494,2,1,0.999833703,3.702987671,0.536685579,0,1.950675266,0,3.23772E-05,0,0,0,0
195,9142.425207,11/06/2015 22:39:23,1942.409094,2,1,0.999653101,3.70347333,0.539466988,0,1.960975512,0,3.23772E-05,0,0,0,0
196,9152.440244,11/06/2015 22:39:33,1952.424131,2,1,0.999653101,3.703797102,0.542187683,0,1.971052048,0,6.47545E-05,0,0,0,0
197,9162.440685,11/06/2015 22:39:43,1962.424573,2,1,0.999833703,3.704282761,0.545025502,0,1.981563425,0,6.47545E-05,0,0,0,0
198,9172.456273,11/06/2015 22:39:53,1972.44016,2,1,0.999653101,3.704606533,0.547806933,0,1.991866954,0,0,0,0,0,0
199,9182.471773,11/06/2015 22:40:03,1982.455661,2,1,0.999833703,3.704930305,0.550588356,0,2.002171557,0,3.23772E-05,0,0,0,0
200,9192.48732,11/06/2015 22:40:13,1992.471207,2,1,0.999653101,3.705415964,0.553369769,0,2.012477182,0,3.23772E-05,0,0,0,0
201,9202.502865,11/06/2015 22:40:23,2002.486752,2,1,0.999833703,3.705739737,0.556151207,0,2.022783964,0,3.23772E-05,0,0,0,0
202,9212.51842,11/06/2015 22:40:33,2012.502308,2,1,0.999833703,3.706225395,0.558932665,0,2.033091832,0,9.71317E-05,0,0,0,0
203,9222.533968,11/06/2015 22:40:43,2022.517856,2,1,1.000014305,3.706711054,0.561714094,0,2.043400699,0,6.47545E-05,0,0,0,0
204,9232.549569,11/06/2015 22:40:53,2032.533456,2,1,0.999653101,3.70687294,0.564495553,0,2.05371076,0,3.23772E-05,0,0,0,0
205,9242.565151,11/06/2015 22:41:03,2042.549039,2,1,0.999833703,3.707196712,0.567276975,0,2.064021739,0,3.23772E-05,0,0,0,0
206,9252.580806,11/06/2015 22:41:13,2052.564694,2,1,0.999833703,3.707844257,0.570058413,0,2.074333858,0,6.47545E-05,0,0,0,0
207,9262.596216,11/06/2015 22:41:23,2062.580104,2,1,0.999653101,3.708006144,0.572839873,0,2.084647199,0,3.23772E-05,0,0,0,0
208,9272.611787,11/06/2015 22:41:33,2072.595675,2,1,0.999833703,3.708329916,0.575621268,0,2.09496127,0,0,0,0,0,0
209,9282.627338,11/06/2015 22:41:43,2082.611225,2,1,0.999653101,3.708653688,0.578402723,0,2.10527647,0,6.47545E-05,0,0,0,0
210,9292.642688,11/06/2015 22:41:53,2092.626575,2,1,0.999653101,3.709139347,0.581179826,0,2.115576771,0,0,0,0,0,0
211,9302.642815,11/06/2015 22:42:03,2102.626702,2,1,1.000014305,3.709786892,0.583961226,0,2.125894116,0,6.47545E-05,0,0,0,0
212,9312.658441,11/06/2015 22:42:13,2112.642329,2,1,0.999653101,3.709948778,0.586742658,0,2.136212671,0,6.47545E-05,0,0,0,0
213,9322.674006,11/06/2015 22:42:23,2122.657893,2,1,0.999653101,3.710434437,0.589524096,0,2.146532369,0,3.23772E-05,0,0,0,0
214,9332.689341,11/06/2015 22:42:33,2132.673228,2,1,0.999833703,3.710758209,0.592305483,0,2.156853019,0,3.23772E-05,0,0,0,0
215,9342.689458,11/06/2015 22:42:43,2142.673346,2,1,1.000014305,3.711243868,0.595082609,0,2.167158859,0,3.23772E-05,0,0,0,0
216,9352.705019,11/06/2015 22:42:53,2152.688906,2,1,0.999833703,3.71156764,0.597864071,0,2.177481926,0,0,0,0,0,0
217,9362.720537,11/06/2015 22:43:03,2162.704424,2,1,0.999653101,3.711891413,0.600645486,0,2.187805972,0,3.23772E-05,0,0,0,0
218,9372.720548,11/06/2015 22:43:13,2172.704435,2,1,0.999833703,3.712377071,0.603422607,0,2.198115186,0,3.23772E-05,0,0,0,0
219,9382.735947,11/06/2015 22:43:23,2182.719834,2,1,1.000014305,3.71286273,0.606199673,0,2.208425346,0,6.47545E-05,0,0,0,0
220,9392.751088,11/06/2015 22:43:33,2192.734975,2,1,0.999653101,3.713186502,0.608920351,0,2.218527276,0,3.23772E-05,0,0,0,0
221,9402.751544,11/06/2015 22:43:43,2202.735431,2,1,0.999833703,3.713510275,0.611762535,0,2.229081467,0,0,0,0,0,0
222,9412.766576,11/06/2015 22:43:53,2212.750463,2,1,0.999653101,3.713834047,0.614448468,0,2.239056403,0,3.23772E-05,0,0,0,0
223,9422.766751,11/06/2015 22:44:03,2222.750638,2,1,1.000014305,3.714643478,0.617320936,0,2.249725347,0,9.71317E-05,0,0,0,0
224,9432.766971,11/06/2015 22:44:13,2232.750858,2,1,0.999833703,3.714805365,0.620098114,0,2.260041567,0,0,0,0,0,0
225,9442.782506,11/06/2015 22:44:23,2242.766393,2,1,0.999833703,3.715291023,0.622879518,0,2.270374577,0,3.23772E-05,0,0,0,0
226,9452.797787,11/06/2015 22:44:33,2252.781674,2,1,0.999653101,3.715776682,0.625656643,0,2.280692927,0,6.47545E-05,0,0,0,0
227,9462.797995,11/06/2015 22:44:43,2262.781883,2,1,0.999833703,3.716100454,0.628438071,0,2.29102836,0,0,0,0,0,0
228,9472.813643,11/06/2015 22:44:53,2272.79753,2,1,0.999833703,3.716586113,0.631219535,0,2.301364984,0,6.47545E-05,0,0,0,0
229,9482.828929,11/06/2015 22:45:03,2282.812816,2,1,0.999653101,3.716909885,0.634000919,0,2.311702575,0,6.47545E-05,0,0,0,0
230,9492.829067,11/06/2015 22:45:13,2292.812954,2,1,0.999653101,3.717395544,0.636778126,0,2.322025822,0,6.47545E-05,0,0,0,0
231,9502.844614,11/06/2015 22:45:23,2302.828501,2,1,0.999833703,3.717719316,0.639559553,0,2.33236589,0,0,0,0,0,0
232,9512.860166,11/06/2015 22:45:33,2312.844054,2,1,0.999653101,3.718043089,0.642340978,0,2.342707194,0,0,0,0,0,0
233,9522.875465,11/06/2015 22:45:43,2322.859353,2,1,0.999653101,3.718528748,0.645118084,0,2.353033646,0,-3.23772E-05,0,0,0,0
234,9532.8755,11/06/2015 22:45:53,2332.859387,2,1,0.999833703,3.719014406,0.647899446,0,2.363376887,0,3.23772E-05,0,0,0,0
235,9542.891274,11/06/2015 22:46:03,2342.875161,2,1,0.999653101,3.719338179,0.650680967,0,2.373721994,0,0,0,0,0,0
236,9552.906522,11/06/2015 22:46:13,2352.890409,2,1,1.000014305,3.719985723,0.653458085,0,2.384051977,0,6.45532E-05,0,0,0,0
237,9562.906525,11/06/2015 22:46:23,2362.890412,2,1,0.999833703,3.720309496,0.656235201,0,2.394383119,0,6.47545E-05,0,0,0,0
238,9572.922426,11/06/2015 22:46:33,2372.906314,2,1,0.999653101,3.720633268,0.659020992,0,2.404747755,0,0,0,0,0,0
239,9582.937504,11/06/2015 22:46:43,2382.921392,2,1,0.999653101,3.721118927,0.661802309,0,2.415096961,0,3.23772E-05,0,0,0,0
240,9592.937779,11/06/2015 22:46:53,2392.921667,2,1,0.999833703,3.721442699,0.664579511,0,2.425432003,0,0,0,0,0,0
241,9602.953372,11/06/2015 22:47:03,2402.937259,2,1,0.999653101,3.722090244,0.667360998,0,2.43578426,0,3.23772E-05,0,0,0,0
242,9612.968496,11/06/2015 22:47:13,2412.952383,2,1,1.000014305,3.722575903,0.670142321,0,2.446137156,0,6.47545E-05,0,0,0,0
243,9622.968849,11/06/2015 22:47:23,2422.952736,2,1,0.999833703,3.723061562,0.672919517,0,2.456475863,0,6.47545E-05,0,0,0,0
244,9632.98399,11/06/2015 22:47:33,2432.967877,2,1,0.999653101,3.723385334,0.675700823,0,2.466831138,0,6.47545E-05,0,0,0,0
245,9642.984324,11/06/2015 22:47:43,2442.968211,2,1,0.999653101,3.723709106,0.678478033,0,2.477172399,0,0,0,0,0,0
246,9652.999499,11/06/2015 22:47:53,2452.983385,2,1,0.999833703,3.724194765,0.681259307,0,2.487529901,0,6.47545E-05,0,0,0,0
247,9662.999874,11/06/2015 22:48:03,2462.983761,2,1,0.999833703,3.72484231,0.684036535,0,2.497873693,0,6.47545E-05,0,0,0,0
248,9673.014981,11/06/2015 22:48:13,2472.998868,2,1,0.999653101,3.725166082,0.686817871,0,2.508234064,0,6.47545E-05,0,0,0,0
249,9683.015341,11/06/2015 22:48:23,2482.999228,2,1,0.999653101,3.725651741,0.689595116,0,2.51858042,0,3.23772E-05,0,0,0,0
250,9693.030952,11/06/2015 22:48:33,2493.014839,2,1,1.000014305,3.7261374,0.692376565,0,2.528943741,0,6.47545E-05,0,0,0,0
251,9703.04644,11/06/2015 22:48:43,2503.030327,2,1,0.999833703,3.726623058,0.695158004,0,2.539308276,0,6.47545E-05,0,0,0,0
252,9713.061957,11/06/2015 22:48:53,2513.045844,2,1,0.999833703,3.726946831,0.697939481,0,2.549674231,0,0,0,0,0,0
253,9723.07758,11/06/2015 22:49:03,2523.061467,2,1,0.999833703,3.727432489,0.700720944,0,2.560041441,0,3.19775E-05,0,0,0,0
254,9733.093079,11/06/2015 22:49:13,2533.076966,2,1,0.999833703,3.728080034,0.703502397,0,2.570409902,0,3.23772E-05,0,0,0,0
255,9743.108625,11/06/2015 22:49:23,2543.092512,2,1,0.999833703,3.728565693,0.706283843,0,2.580779636,0,6.47545E-05,0,0,0,0
256,9753.12421,11/06/2015 22:49:33,2553.108097,2,1,0.999653101,3.728889465,0.709065298,0,2.591150738,0,6.47545E-05,0,0,0,0
257,9763.13975,11/06/2015 22:49:43,2563.123638,2,1,0.999653101,3.729213238,0.711846748,0,2.601522858,0,3.23772E-05,0,0,0,0
258,9773.155069,11/06/2015 22:49:53,2573.138956,2,1,0.999653101,3.729860783,0.714623893,0,2.611879943,0,0.000129509,0,0,0,0
259,9783.170897,11/06/2015 22:50:03,2583.154784,2,1,0.999833703,3.730184555,0.71740965,0,2.622270748,0,3.23772E-05,0,0,0,0
260,9793.186451,11/06/2015 22:50:13,2593.170338,2,1,0.999653101,3.730670214,0.72019108,0,2.632646753,0,6.47545E-05,0,0,0,0
261,9803.202043,11/06/2015 22:50:23,2603.18593,2,1,0.999833703,3.731317759,0.722972522,0,2.643024096,0,6.47545E-05,0,0,0,0
262,9813.217558,11/06/2015 22:50:33,2613.201446,2,1,0.999833703,3.731641531,0.725753948,0,2.653402778,0,3.23772E-05,0,0,0,0
263,9823.232954,11/06/2015 22:50:43,2623.216841,2,1,0.999653101,3.731965303,0.728535345,0,2.663782579,0,0,0,0,0,0
264,9833.233041,11/06/2015 22:50:53,2633.216928,2,1,0.999833703,3.732612848,0.731312518,0,2.674148065,0,6.47545E-05,0,0,0,0
265,9843.248302,11/06/2015 22:51:03,2643.232189,2,1,0.999653101,3.733098507,0.734089603,0,2.684514519,0,6.47545E-05,0,0,0,0
266,9853.248548,11/06/2015 22:51:13,2653.232436,2,1,0.999833703,3.733584166,0.736871002,0,2.694898483,0,3.23772E-05,0,0,0,0
267,9863.264134,11/06/2015 22:51:23,2663.248022,2,1,0.999653101,3.734069824,0.739652445,0,2.705284008,0,6.47545E-05,0,0,0,0
268,9873.279737,11/06/2015 22:51:33,2673.263624,2,1,0.999833703,3.734555483,0.742433858,0,2.715670631,0,6.47545E-05,0,0,0,0
269,9883.295217,11/06/2015 22:51:44,2683.279104,2,1,0.999833703,3.735203028,0.745215257,0,2.726058719,0,6.47545E-05,0,0,0,0
270,9893.310968,11/06/2015 22:51:54,2693.294855,2,1,0.999653101,3.7355268,0.747996753,0,2.736448546,0,0,0,0,0,0
271,9903.326406,11/06/2015 22:52:04,2703.310293,2,1,0.999653101,3.736012459,0.750778137,0,2.746839355,0,0,0,0,0,0
272,9913.341939,11/06/2015 22:52:14,2713.325827,2,1,0.999653101,3.736498117,0.753559581,0,2.757231814,0,3.23772E-05,0,0,0,0
273,9923.357443,11/06/2015 22:52:24,2723.34133,2,1,0.999653101,3.736983776,0.756340998,0,2.767625554,0,6.47545E-05,0,0,0,0
274,9933.373028,11/06/2015 22:52:34,2733.356915,2,1,0.999653101,3.737469435,0.759122398,0,2.778020631,0,3.23772E-05,0,0,0,0
275,9943.38856,11/06/2015 22:52:44,2743.372447,2,1,0.999833703,3.73811698,0.761903816,0,2.78841726,0,6.47545E-05,0,0,0,0
276,9953.404124,11/06/2015 22:52:54,2753.388011,2,1,0.999653101,3.738602638,0.764685242,0,2.798815361,0,-3.23772E-05,0,0,0,0
277,9963.419673,11/06/2015 22:53:04,2763.403561,2,1,0.999833703,3.739250183,0.767466631,0,2.80921481,0,6.47545E-05,0,0,0,0
278,9973.435259,11/06/2015 22:53:14,2773.419146,2,1,0.999653101,3.739735842,0.770248064,0,2.819615705,0,9.71317E-05,0,0,0,0
279,9983.450811,11/06/2015 22:53:24,2783.434698,2,1,0.999653101,3.740383387,0.773029476,0,2.830017999,0,9.71317E-05,0,0,0,0
280,9993.466374,11/06/2015 22:53:34,2793.450261,2,1,0.999653101,3.740707159,0.775810882,0,2.840421798,0,3.23772E-05,0,0,0,0
281,10003.48193,11/06/2015 22:53:44,2803.465819,2,1,0.999653101,3.741192818,0.778592275,0,2.850827023,0,3.23772E-05,0,0,0,0
282,10013.49719,11/06/2015 22:53:54,2813.481081,2,1,0.999653101,3.741678476,0.781369346,0,2.861217559,0,0,0,0,0,0
283,10023.49743,11/06/2015 22:54:04,2823.481313,2,1,0.999653101,3.742164135,0.784150763,0,2.871625787,0,0,0,0,0,0
284,10033.51307,11/06/2015 22:54:14,2833.496956,2,1,0.999653101,3.742973566,0.786932197,0,2.882035619,0,6.47545E-05,0,0,0,0
285,10043.52828,11/06/2015 22:54:24,2843.51217,2,1,0.999653101,3.743459225,0.789713514,0,2.892446564,0,6.47545E-05,0,0,0,0
286,10053.52837,11/06/2015 22:54:34,2853.512256,2,1,0.999653101,3.74410677,0.792490628,0,2.902843304,0,9.71317E-05,0,0,0,0
287,10063.52842,11/06/2015 22:54:44,2863.512311,2,1,1.000014305,3.744592428,0.795267701,0,2.913241407,0,3.23772E-05,0,0,0,0
288,10073.54398,11/06/2015 22:54:54,2873.527864,2,1,0.999833703,3.745078087,0.798049083,0,2.923657043,0,6.47545E-05,0,0,0,0
289,10083.55953,11/06/2015 22:55:04,2883.543421,2,1,0.999653101,3.745563745,0.800830486,0,2.934074442,0,0,0,0,0,0
290,10093.57511,11/06/2015 22:55:14,2893.559,2,1,0.999833703,3.74621129,0.803611903,0,2.94449345,0,6.47545E-05,0,0,0,0
291,10103.59032,11/06/2015 22:55:24,2903.574208,2,1,0.999653101,3.746696949,0.806388972,0,2.954897745,0,0,0,0,0,0
292,10113.59055,11/06/2015 22:55:34,2913.574442,2,1,0.999472499,3.747344494,0.809170365,0,2.965319808,0,3.23772E-05,0,0,0,0
293,10123.60613,11/06/2015 22:55:44,2923.59002,2,1,0.999833703,3.747992039,0.81195182,0,2.975743719,0,6.47545E-05,0,0,0,0
294,10133.62166,11/06/2015 22:55:54,2933.605552,2,1,0.999653101,3.748477697,0.814733204,0,2.986168925,0,6.47545E-05,0,0,0,0
295,10143.63724,11/06/2015 22:56:04,2943.621123,2,1,0.999833703,3.749125242,0.81751466,0,2.99659602,0,6.47545E-05,0,0,0,0
296,10153.65252,11/06/2015 22:56:14,2953.636405,2,1,0.999653101,3.749610901,0.820291734,0,3.007008341,0,0,0,0,0,0
297,10163.65252,11/06/2015 22:56:24,2963.636411,2,1,0.999653101,3.75009656,0.823068822,0,3.017422086,0,6.47545E-05,0,0,0,0
298,10173.66834,11/06/2015 22:56:34,2973.652229,2,1,0.999653101,3.750905991,0.825854554,0,3.027869989,0,3.23772E-05,0,0,0,0
299,10183.68386,11/06/2015 22:56:44,2983.667748,2,1,0.999833703,3.751553535,0.828635979,0,3.038303468,0,6.47545E-05,0,0,0,0
300,10193.69942,11/06/2015 22:56:54,2993.683308,2,1,1.000014305,3.75220108,0.831417404,0,3.048738636,0,6.47545E-05,0,0,0,0
301,10203.71497,11/06/2015 22:57:04,3003.698852,2,1,0.999653101,3.752686739,0.834198841,0,3.059175469,0,6.47545E-05,0,0,0,0
302,10213.73025,11/06/2015 22:57:14,3013.71414,2,1,0.999653101,3.753172159,0.836975936,0,3.069597704,0,6.47068E-05,0,0,0,0
303,10223.73046,11/06/2015 22:57:24,3023.714342,2,1,0.999653101,3.753657818,0.839757341,0,3.080037844,0,0,0,0,0,0
304,10233.73049,11/06/2015 22:57:34,3033.714377,2,1,0.999653101,3.754467249,0.842534433,0,3.090463511,0,6.47545E-05,0,0,0,0
305,10243.74603,11/06/2015 22:57:44,3043.729916,2,1,0.999833703,3.755114794,0.845315814,0,3.100906946,0,6.47545E-05,0,0,0,0
306,10253.76147,11/06/2015 22:57:54,3053.745355,2,1,0.999833703,3.755762339,0.848097181,0,3.111352018,0,6.47545E-05,0,0,0,0
307,10263.77711,11/06/2015 22:58:04,3063.761002,2,1,0.999833703,3.756409883,0.850878579,0,3.121799008,0,6.47545E-05,0,0,0,0
308,10273.79235,11/06/2015 22:58:14,3073.776237,2,1,0.999653101,3.756895542,0.853655626,0,3.132231446,0,3.23772E-05,0,0,0,0
309,10283.79257,11/06/2015 22:58:24,3083.776455,2,1,0.999653101,3.757543087,0.856437074,0,3.142682194,0,3.23772E-05,0,0,0,0
310,10293.80794,11/06/2015 22:58:34,3093.791828,2,1,0.999653101,3.758190632,0.859218424,0,3.153134314,0,3.23772E-05,0,0,0,0
311,10303.80795,11/06/2015 22:58:44,3103.791836,2,1,0.999833703,3.759000063,0.861995506,0,3.163572246,0,6.47545E-05,0,0,0,0
312,10313.82363,11/06/2015 22:58:54,3113.807522,2,1,0.999833703,3.759647608,0.864776959,0,3.174028491,0,3.23772E-05,0,0,0,0
313,10323.83919,11/06/2015 22:59:04,3123.823078,2,1,0.999653101,3.760133266,0.867558389,0,3.184486414,0,0,0,0,0,0
314,10333.85472,11/06/2015 22:59:14,3133.838611,2,1,0.999653101,3.760780811,0.870339781,0,3.194945927,0,3.23772E-05,0,0,0,0
315,10343.8703,11/06/2015 22:59:24,3143.854183,2,1,0.999653101,3.761428356,0.87312118,0,3.205407403,0,3.23772E-05,0,0,0,0
316,10353.88584,11/06/2015 22:59:34,3153.869732,2,1,1.000014305,3.762237787,0.875902596,0,3.215870824,0,3.23772E-05,0,0,0,0
317,10363.90159,11/06/2015 22:59:44,3163.885481,2,1,0.999653101,3.762885332,0.878684083,0,3.226336379,0,3.23772E-05,0,0,0,0
318,10373.91701,11/06/2015 22:59:54,3173.900902,2,1,0.999833703,3.763532877,0.881465467,0,3.236803483,0,6.47545E-05,0,0,0,0
319,10383.93253,11/06/2015 23:00:04,3183.916419,2,1,0.999833703,3.764342308,0.88424688,0,3.24727262,0,6.47498E-05,0,0,0,0
320,10393.94811,11/06/2015 23:00:14,3193.932001,2,1,0.999653101,3.765151739,0.887028348,0,3.257743957,0,9.71317E-05,0,0,0,0
321,10403.96363,11/06/2015 23:00:24,3203.947516,2,1,0.999653101,3.765799284,0.889809725,0,3.268216829,0,9.71317E-05,0,0,0,0
322,10413.97923,11/06/2015 23:00:34,3213.963122,2,1,0.999653101,3.766446829,0.892591158,0,3.278691967,0,3.23772E-05,0,0,0,0
323,10423.99469,11/06/2015 23:00:44,3223.978575,2,1,0.999653101,3.767094374,0.895372565,0,3.289168998,0,3.23772E-05,0,0,0,0
324,10433.9947,11/06/2015 23:00:54,3233.978589,2,1,0.999833703,3.767903805,0.898149914,0,3.299632828,0,6.47545E-05,0,0,0,0
325,10444.01025,11/06/2015 23:01:04,3243.994138,2,1,0.999833703,3.768713236,0.900931633,0,3.310115114,0,9.71317E-05,0,0,0,0
326,10454.02581,11/06/2015 23:01:14,3254.009695,2,1,0.999833703,3.769360781,0.903713346,0,3.32059947,0,6.47545E-05,0,0,0,0
327,10464.04137,11/06/2015 23:01:24,3264.025253,2,1,0.999833703,3.770170212,0.906495072,0,3.331085953,0,9.71317E-05,0,0,0,0
328,10474.05695,11/06/2015 23:01:34,3274.040842,2,1,0.999833703,3.77065587,0.909276759,0,3.341574218,0,3.23772E-05,0,0,0,0
329,10484.07254,11/06/2015 23:01:44,3284.056423,2,1,1.000014305,3.771627188,0.912058497,0,3.352064892,0,6.47545E-05,0,0,0,0
330,10494.08773,11/06/2015 23:01:54,3294.071618,2,1,1.000014305,3.772598505,0.914835876,0,3.36254126,0,9.71317E-05,0,0,0,0
331,10504.08799,11/06/2015 23:02:04,3304.071879,2,1,0.999833703,3.77324605,0.917617578,0,3.373036109,0,9.71317E-05,0,0,0,0
332,10514.10357,11/06/2015 23:02:14,3314.087458,2,1,0.999833703,3.774055481,0.920399282,0,3.383533127,0,6.47545E-05,0,0,0,0
333,10524.1189,11/06/2015 23:02:24,3324.102791,2,1,0.999833703,3.774703026,0.923180931,0,3.394032167,0,3.23772E-05,0,0,0,0
334,10534.13468,11/06/2015 23:02:34,3334.118568,2,1,0.999833703,3.775512457,0.925962705,0,3.404533918,0,6.47545E-05,0,0,0,0
335,10544.14992,11/06/2015 23:02:44,3344.13381,2,1,1.000014305,3.776321888,0.928740056,0,3.415021116,0,6.47545E-05,0,0,0,0
336,10554.16584,11/06/2015 23:02:54,3354.149729,2,1,1.000014305,3.777293205,0.931526068,0,3.42554331,0,6.47545E-05,0,0,0,0
337,10564.18134,11/06/2015 23:03:04,3364.165225,2,1,0.999833703,3.778102636,0.934307724,0,3.436051392,0,9.68297E-05,0,0,0,0
338,10574.19697,11/06/2015 23:03:14,3374.180861,2,1,0.999833703,3.778912067,0.937089456,0,3.446562005,0,9.71317E-05,0,0,0,0
339,10584.21244,11/06/2015 23:03:24,3384.196332,2,1,1.000014305,3.779721498,0.939871146,0,3.457074857,0,6.47545E-05,0,0,0,0
340,10594.22802,11/06/2015 23:03:34,3394.21191,2,1,1.000014305,3.780692816,0.942652818,0,3.467590007,0,0.000129509,0,0,0,0
341,10604.24356,11/06/2015 23:03:44,3404.227443,2,1,1.000014305,3.781502247,0.945434484,0,3.478107388,0,0.000129509,0,0,0,0
342,10614.25904,11/06/2015 23:03:54,3414.242923,2,1,0.999653101,3.782311678,0.948216144,0,3.488627208,0,9.71317E-05,0,0,0,0
343,10624.27469,11/06/2015 23:04:04,3424.258582,2,1,0.999653101,3.783121109,0.950997868,0,3.49914971,0,6.47545E-05,0,0,0,0
344,10634.29024,11/06/2015 23:04:15,3434.27413,2,1,0.999653101,3.784092426,0.953779572,0,3.509674569,0,0.000129509,0,0,0,0
345,10644.30593,11/06/2015 23:04:25,3444.289817,2,1,1.000014305,3.785063744,0.956561309,0,3.520202082,0,0.000129508,0,0,0,0
346,10654.32142,11/06/2015 23:04:35,3454.30531,2,1,0.999833703,3.786035061,0.959342969,0,3.53073184,0,0.000129509,0,0,0,0
347,10664.33697,11/06/2015 23:04:45,3464.320854,2,1,0.999833703,3.786682606,0.962124634,0,3.541264076,0,9.71317E-05,0,0,0,0
348,10674.35248,11/06/2015 23:04:55,3474.33637,2,1,1.000014305,3.787653923,0.964906288,0,3.551798867,0,6.47545E-05,0,0,0,0
349,10684.36804,11/06/2015 23:05:05,3484.351927,2,1,1.000014305,3.788463354,0.967687961,0,3.562336315,0,3.23772E-05,0,0,0,0
350,10694.3836,11/06/2015 23:05:15,3494.367484,2,1,0.999833703,3.789596558,0.970469629,0,3.572876324,0,6.47545E-05,0,0,0,0
351,10704.39914,11/06/2015 23:05:25,3504.383025,2,1,0.999833703,3.790567875,0.973251324,0,3.58341909,0,9.71317E-05,0,0,0,0
352,10714.41474,11/06/2015 23:05:35,3514.398623,2,1,0.999833703,3.79121542,0.97603303,0,3.593964502,0,3.23772E-05,0,0,0,0
353,10724.43026,11/06/2015 23:05:45,3524.41415,2,1,0.999833703,3.792510509,0.978814739,0,3.604512463,0,9.71317E-05,0,0,0,0
354,10734.44583,11/06/2015 23:05:55,3534.429716,2,1,0.999833703,3.793319941,0.981596455,0,3.615063159,0,6.47545E-05,0,0,0,0
355,10744.46139,11/06/2015 23:06:05,3544.445275,2,1,0.999833703,3.794453144,0.9843782,0,3.625616637,0,0.000129509,0,0,0,0
356,10754.47696,11/06/2015 23:06:15,3554.460845,2,1,0.999653101,3.795262575,0.987159901,0,3.636172623,0,9.71317E-05,0,0,0,0
357,10764.49258,11/06/2015 23:06:25,3564.47647,2,1,0.999833703,3.796233892,0.989941615,0,3.646731374,0,9.71317E-05,0,0,0,0
358,10774.50775,11/06/2015 23:06:35,3574.491635,2,1,0.999833703,3.79720521,0.992718934,0,3.657275984,0,9.71317E-05,0,0,0,0
359,10784.5078,11/06/2015 23:06:45,3584.491686,2,1,0.999833703,3.798176527,0.995500571,0,3.667839742,0,0.000129509,0,0,0,0
360,10794.50794,11/06/2015 23:06:55,3594.491831,2,1,1.000014305,3.799147844,0.998277979,0,3.678390122,0,9.71317E-05,0,0,0,0
361,10804.52349,11/06/2015 23:07:05,3604.507373,2,1,0.999833703,3.800119162,1.001059683,0,3.688959498,0,9.71317E-05,0,0,0,0
362,10814.53904,11/06/2015 23:07:15,3614.522928,2,1,0.999833703,3.800928593,1.003841391,0,3.69953157,0,9.71317E-05,0,0,0,0
363,10824.55441,11/06/2015 23:07:25,3624.538297,2,1,0.999833703,3.80189991,1.006623044,0,3.710106048,0,6.47545E-05,0,0,0,0
364,10834.55452,11/06/2015 23:07:35,3634.538411,2,1,1.000014305,3.803033113,1.009400399,0,3.720666849,0,9.71317E-05,0,0,0,0
